client_id,date,sex,age,car,car_type,decline_app_cnt,score_bki,bki_request_cnt,region_rating,income,foreign_passport,default
109694,30-04-2014,0,22,0,0,0,-1.56474601,4,60,15000,0,0
63493,12-03-2014,0,29,0,0,0,-1.54556729,3,60,35000,0,0
37026,13-02-2014,1,29,0,0,0,-1.46569856,3,50,15000,0,0
53113,01-03-2014,0,32,0,0,0,-2.37962733,2,80,70000,0,0
62653,12-03-2014,0,66,0,0,3,-2.34242308,0,40,25000,0,1
37387,13-02-2014,0,41,1,1,0,-1.33488332,7,80,90000,0,0
608,04-01-2014,1,29,0,0,2,-2.03172631,4,50,65000,0,0
108406,28-04-2014,0,29,0,0,1,-1.37367177,3,50,35000,0,0
31587,07-02-2014,1,43,1,1,0,-1.75702468,2,60,40000,0,0
90108,06-04-2014,0,51,0,0,0,-2.97764319,2,80,90000,0,0
95977,12-04-2014,0,32,0,0,0,-1.27957501,4,60,50000,0,0
55558,04-03-2014,0,40,0,0,0,-1.81371354,2,30,20000,0,0
47687,24-02-2014,1,38,1,1,0,-2.08852241,1,50,42000,1,0
63013,12-03-2014,0,49,0,0,0,-1.96994955,2,60,10000,0,0
11776,19-01-2014,0,33,0,0,0,-1.29313165,5,80,80000,1,0
38344,14-02-2014,0,37,0,0,0,-2.62303411,0,60,50000,1,0
86168,02-04-2014,1,47,0,0,0,-2.36632421,3,60,25000,0,0
88745,05-04-2014,0,25,0,0,0,-2.62947063,0,80,45000,0,0
95710,12-04-2014,1,34,1,0,1,-2.42885216,1,50,45000,0,0
48905,25-02-2014,0,53,1,1,0,-2.5997042,1,70,20000,0,0
2805,08-01-2014,0,24,0,0,0,-1.89081591,3,60,25000,0,0
103821,22-04-2014,0,26,0,0,4,-1.78073637,5,50,35000,0,0
73468,21-03-2014,1,35,1,0,0,-2.45668302,0,40,70000,0,0
73013,20-03-2014,0,50,0,0,0,-2.69948707,3,50,30000,0,0
79059,27-03-2014,1,30,0,0,0,-1.83507718,0,60,30000,0,0
88179,04-04-2014,0,50,0,0,0,-1.0488291,3,50,32000,0,1
76038,24-03-2014,1,23,0,0,0,-1.98508834,0,60,22000,0,0
53324,02-03-2014,0,54,0,0,0,-2.2750322999999995,1,50,5000,0,0
28916,05-02-2014,1,30,0,0,0,-2.59464124,10,50,80000,0,0
19093,26-01-2014,0,35,0,0,0,-2.09088825,1,60,40000,1,1
44002,20-02-2014,0,61,0,0,0,-2.37469005,4,40,8700,0,0
13022,20-01-2014,0,55,0,0,0,-2.10648626,2,60,16000,0,0
61805,11-03-2014,0,60,1,0,0,-2.17958872,0,50,30000,0,0
77264,25-03-2014,1,55,1,1,0,-1.852336,2,50,45000,0,0
30703,06-02-2014,1,46,1,0,0,-1.46981296,5,60,50000,0,1
45778,22-02-2014,1,25,1,1,1,-2.10746532,2,50,60000,0,0
54739,03-03-2014,0,26,0,0,0,-1.68251211,1,50,28000,0,0
65267,14-03-2014,1,42,0,0,2,-2.52124936,2,70,30000,0,0
24614,31-01-2014,0,49,0,0,0,-2.38726804,1,80,45000,0,0
78093,26-03-2014,0,47,0,0,0,-2.42523672,4,50,40000,0,0
1661,06-01-2014,0,36,0,0,0,-1.88103358,2,50,20000,0,0
42931,19-02-2014,0,60,0,0,0,-1.59146907,3,40,17000,0,0
28778,04-02-2014,0,31,0,0,1,-2.17491502,7,60,15000,0,0
40888,17-02-2014,0,50,0,0,0,-1.83217835,0,40,80000,1,0
20027,27-01-2014,1,37,0,0,0,-2.42556975,0,50,42000,0,0
12032,19-01-2014,0,51,0,0,0,-2.2418515,3,60,21000,0,0
3457,09-01-2014,1,34,0,0,0,-2.72626804,2,40,25000,0,0
30473,06-02-2014,0,34,0,0,0,-1.51851619,0,60,8000,0,0
69385,18-03-2014,1,26,1,0,0,-3.18949986,1,50,30000,0,0
92011,08-04-2014,0,64,0,0,0,-1.84325558,4,60,8000,0,1
86376,02-04-2014,1,25,0,0,0,-1.60572781,1,80,70000,1,0
8986,16-01-2014,0,53,0,0,0,-2.0247319,1,60,20000,0,0
105868,24-04-2014,1,57,0,0,0,-1.8176541,4,40,20000,0,0
4267,10-01-2014,0,27,1,1,0,-2.22988834,4,50,35000,0,0
37877,14-02-2014,1,27,0,0,0,-2.21758038,0,50,40000,0,0
28574,04-02-2014,1,64,1,1,0,-2.69735125,1,30,30000,0,0
103171,21-04-2014,0,38,0,0,0,-1.78273599,5,60,35000,0,0
13835,21-01-2014,1,37,0,0,0,-2.62736374,3,60,30000,0,0
49705,26-02-2014,0,56,0,0,0,-0.53168365,2,60,15000,0,1
71664,19-03-2014,1,52,0,0,0,-2.00470957,3,50,15000,0,0
73401,21-03-2014,0,32,0,0,0,-2.24897406,0,60,20000,0,0
64636,13-03-2014,0,40,0,0,0,-1.93932888,1,60,7000,0,0
49136,26-02-2014,0,33,0,0,0,-1.80073373,1,50,13000,0,0
3688,09-01-2014,0,55,0,0,0,-1.69313275,7,70,83000,0,0
87736,04-04-2014,1,32,0,0,0,-1.94775654,6,60,16000,0,0
100210,17-04-2014,0,42,0,0,0,-2.1586041,2,50,50000,0,0
32493,08-02-2014,1,31,1,0,0,-1.91795321,6,50,60000,0,0
35215,11-02-2014,1,57,1,0,0,-2.43910183,4,50,35000,0,0
24770,31-01-2014,1,25,0,0,1,-0.72170335,3,70,22000,0,1
84603,01-04-2014,0,30,0,0,0,-1.71352256,2,50,15000,0,0
108702,28-04-2014,1,30,1,0,0,-1.71538403,0,70,30000,0,0
107360,26-04-2014,0,49,0,0,0,-1.37092643,3,80,65000,0,0
78073,26-03-2014,1,42,1,0,0,-3.15956285,0,50,35000,0,0
77394,25-03-2014,0,39,0,0,0,-2.28837732,2,80,55000,0,0
46663,23-02-2014,1,24,0,0,1,-1.50117478,3,50,40000,1,1
54947,04-03-2014,1,30,1,0,1,-1.68332162,1,50,17000,0,0
10261,17-01-2014,1,22,0,0,0,-2.08763514,3,50,19000,1,0
46261,22-02-2014,1,56,0,0,0,-1.78741385,7,80,40000,0,0
20886,28-01-2014,0,51,0,0,0,-1.65199801,2,50,10000,1,0
1018,04-01-2014,1,47,1,1,0,-2.22130234,2,40,150000,0,0
18826,26-01-2014,1,38,0,0,0,-1.34251442,2,80,50000,0,0
21181,28-01-2014,1,33,0,0,0,-1.58926926,1,50,20000,0,0
27162,03-02-2014,0,47,0,0,0,-1.15739222,2,50,15000,0,0
55545,04-03-2014,0,49,0,0,0,-0.97894584,0,50,16000,0,0
84607,01-04-2014,1,37,0,0,0,-1.5000007,3,40,20000,0,0
39151,15-02-2014,0,28,0,0,0,-1.7370061999999995,1,80,27000,0,0
39071,15-02-2014,0,35,0,0,0,-2.46286336,1,60,15000,0,0
37785,13-02-2014,0,39,1,0,0,-1.34350811,1,60,15000,0,0
67908,17-03-2014,0,29,1,1,1,-1.78259051,1,40,25000,0,1
65123,14-03-2014,0,37,0,0,0,-1.553339,0,50,26000,0,0
14221,21-01-2014,0,39,1,0,0,-2.08174554,1,50,18000,0,0
30002,05-02-2014,1,42,0,0,0,-1.53270185,2,80,30000,0,0
95702,12-04-2014,0,50,0,0,0,-2.94045438,1,50,25000,0,0
82581,31-03-2014,0,43,0,0,0,-2.39885512,2,50,25000,0,0
20709,28-01-2014,1,32,0,0,0,-2.37130971,6,80,100000,0,0
44254,20-02-2014,0,55,0,0,0,-2.29311972,3,40,9000,0,0
42477,19-02-2014,1,27,0,0,0,-2.76290488,7,50,40000,0,0
76425,24-03-2014,0,41,1,1,0,-1.96890587,0,50,50000,0,0
55430,04-03-2014,0,58,0,0,0,-2.14742593,4,50,19000,1,0
31723,07-02-2014,1,58,0,0,0,-1.99016216,0,80,14000,0,0
11306,18-01-2014,0,42,1,0,0,-2.48910045,0,40,23000,0,1
101764,18-04-2014,0,49,0,0,0,-2.32793078,3,80,35000,0,0
101857,19-04-2014,0,26,0,0,0,-1.93862509,4,40,28000,0,0
43317,19-02-2014,0,56,0,0,0,-2.13273573,2,60,40000,0,1
78068,26-03-2014,0,53,0,0,0,-1.24462303,1,50,15000,0,0
34974,11-02-2014,1,60,0,0,0,-1.32718079,1,50,35000,0,1
86636,03-04-2014,0,34,1,0,0,-1.53606475,0,80,22000,1,0
88976,05-04-2014,0,31,0,0,0,-1.71074653,2,50,25000,0,0
24239,31-01-2014,0,63,0,0,0,-2.82806369,1,50,19000,0,0
23252,30-01-2014,1,30,0,0,4,-0.74539954,5,50,60000,0,0
103861,22-04-2014,0,24,0,0,0,-1.29781903,0,80,55000,0,0
30644,06-02-2014,0,21,0,0,1,-2.1642157,1,50,21000,0,0
96235,12-04-2014,0,56,0,0,0,-2.13572119,3,50,13900,0,0
32896,09-02-2014,1,38,0,0,0,-2.19720974,1,50,40000,0,0
88729,05-04-2014,1,33,0,0,0,-1.5173667,0,50,45000,1,0
82077,30-03-2014,1,50,1,0,0,-2.03381661,2,50,30000,0,0
6241,13-01-2014,0,42,0,0,0,-2.59021039,3,50,40000,0,0
50725,27-02-2014,0,55,0,0,0,-2.35055871,1,50,18000,0,0
72194,20-03-2014,1,60,1,1,0,-1.79191873,2,60,35000,0,0
23503,30-01-2014,1,34,1,1,0,-2.45625792,0,80,60000,0,0
43128,19-02-2014,1,28,1,1,1,-0.88945197,0,40,50000,0,0
105253,24-04-2014,1,43,0,0,0,-2.75965121,1,50,35000,0,0
79405,27-03-2014,0,34,1,0,1,-1.0068796999999998,2,40,20000,0,1
75192,23-03-2014,0,34,1,0,0,-2.04465549,0,60,17000,0,0
69886,18-03-2014,1,29,0,0,1,-1.39153274,1,80,60000,1,0
74458,22-03-2014,1,32,1,1,0,-2.22589559,6,50,30000,0,0
36807,12-02-2014,0,38,0,0,0,-2.50621748,1,50,28000,1,0
109849,30-04-2014,0,33,0,0,0,-2.46833221,1,60,15000,0,0
66378,15-03-2014,1,32,1,1,0,-1.98715123,3,50,70000,1,0
85660,02-04-2014,0,33,0,0,0,-1.97544571,4,60,15000,0,0
106659,25-04-2014,0,55,0,0,0,-2.19547511,2,70,50000,0,0
29493,05-02-2014,1,36,1,0,0,-2.11321554,0,80,40000,0,0
19063,26-01-2014,0,43,0,0,0,-2.19474113,0,50,13000,0,0
31298,07-02-2014,0,32,0,0,0,-1.59003529,0,40,30000,0,0
26717,03-02-2014,0,24,0,0,0,-1.8365289,0,50,25000,0,0
25131,31-01-2014,0,45,0,0,0,-1.3893093,0,70,52000,1,0
105795,24-04-2014,0,45,1,0,0,-1.1776648,0,50,17000,0,0
54059,03-03-2014,1,44,1,0,0,-2.49066132,6,60,44000,0,0
102428,20-04-2014,0,30,0,0,0,-1.44385086,3,60,60000,0,0
84986,01-04-2014,1,43,1,0,0,-1.42647406,0,50,50000,0,0
36881,13-02-2014,0,61,0,0,1,-1.18173984,0,50,20000,0,0
93252,09-04-2014,0,52,0,0,0,-2.19179972,1,40,7000,0,0
52675,01-03-2014,1,35,0,0,0,-1.96735497,0,50,15000,0,1
36646,12-02-2014,1,37,1,1,0,-2.03606804,19,80,100000,0,0
85867,02-04-2014,1,52,1,0,0,-1.98529833,1,80,35000,0,0
13145,20-01-2014,0,45,0,0,1,-1.03636381,0,50,28000,0,0
45934,22-02-2014,0,37,0,0,0,-2.13203149,3,40,16000,0,0
37175,13-02-2014,1,26,1,0,0,-1.95082766,0,40,35000,0,0
76413,24-03-2014,0,22,1,1,1,-1.12574367,3,60,30000,0,0
49865,26-02-2014,1,54,0,0,0,-1.77526279,1,50,40000,0,0
6845,14-01-2014,0,36,0,0,0,-1.99271142,1,80,25000,0,0
35810,12-02-2014,1,25,0,0,0,-1.90696222,1,60,25000,0,0
64507,13-03-2014,0,48,1,0,0,-2.56835607,0,60,25000,0,0
68908,17-03-2014,0,27,0,0,0,-1.5321827,2,50,15000,0,1
54252,03-03-2014,0,68,0,0,0,-2.34446853,0,60,19600,0,0
95020,11-04-2014,1,33,1,1,0,-1.67695986,3,80,50000,0,0
107694,27-04-2014,0,37,0,0,0,-2.33600986,3,40,32000,0,0
41165,17-02-2014,0,36,0,0,1,-1.73391984,1,80,36000,1,0
73918,21-03-2014,1,58,1,0,0,-2.24682968,1,40,23000,0,0
87792,04-04-2014,0,60,0,0,0,-1.91458754,1,50,20000,0,0
56853,05-03-2014,0,30,0,0,0,-1.78343162,3,50,40000,0,1
21787,29-01-2014,0,28,0,0,1,-1.23408245,5,40,15000,0,0
11107,18-01-2014,1,24,0,0,0,-1.13173577,3,80,40000,0,1
58267,06-03-2014,1,38,0,0,0,-1.77758892,1,80,94000,0,0
31255,07-02-2014,0,40,1,0,0,-2.07410078,3,80,75000,1,0
15012,22-01-2014,0,29,0,0,0,-1.34406523,0,50,15000,0,0
35194,11-02-2014,1,58,1,1,0,-2.0566434,3,60,30000,0,0
30921,06-02-2014,0,32,0,0,1,-1.50669351,2,50,42000,0,0
89011,05-04-2014,1,51,0,0,0,-2.49047505,4,50,21000,0,0
50374,27-02-2014,0,43,0,0,0,-1.58788131,1,60,25000,0,0
81117,29-03-2014,0,34,1,0,0,-2.1881092,0,50,8000,1,0
104916,23-04-2014,0,53,0,0,0,-2.95697915,1,60,50000,1,0
50103,27-02-2014,0,56,0,0,0,-0.78799023,3,40,10000,0,0
86344,02-04-2014,1,61,0,0,0,-2.00099455,0,50,10000,0,0
95581,11-04-2014,1,23,1,1,0,-2.61038443,0,80,50000,0,0
98610,15-04-2014,0,33,0,0,0,-2.383552,0,50,15000,0,0
2771,08-01-2014,1,35,0,0,3,-2.2024662,0,40,25000,0,0
33669,10-02-2014,0,38,1,1,0,-1.89965965,1,80,65000,1,0
47120,24-02-2014,0,42,0,0,0,-1.61836326,2,40,9800,0,1
54064,03-03-2014,1,48,1,0,0,-1.52361598,1,60,30000,0,1
55444,04-03-2014,0,59,0,0,1,-1.36439249,3,60,30000,0,0
14206,21-01-2014,0,48,0,0,0,-1.54730013,3,60,22000,0,0
87431,03-04-2014,1,49,0,0,0,-1.46176986,1,40,45000,1,0
107489,27-04-2014,1,52,1,1,0,-1.91393281,0,70,180000,0,0
96627,13-04-2014,1,44,1,1,0,-2.16966378,0,60,120000,0,0
79124,27-03-2014,0,60,0,0,0,-1.57311498,2,50,30000,0,0
368,03-01-2014,0,50,0,0,0,-1.55978858,0,50,14000,0,0
68008,17-03-2014,0,42,0,0,0,-2.01897353,0,60,25000,1,0
99529,16-04-2014,1,39,1,1,0,-1.56551076,0,80,80000,0,0
29238,05-02-2014,0,42,0,0,0,-2.38336463,1,40,45000,0,0
39795,16-02-2014,0,71,0,0,0,-1.90178019,1,60,12100,0,0
66992,16-03-2014,0,34,1,0,0,-2.71318584,1,50,30000,0,0
42163,18-02-2014,1,45,1,1,0,-1.7219644,1,60,20000,1,0
101872,19-04-2014,1,24,1,1,0,-1.18057321,0,80,75000,0,0
36265,12-02-2014,0,42,0,0,0,-2.12247559,0,60,20000,1,0
98399,15-04-2014,0,32,0,0,0,-1.80040167,4,60,11800,0,0
35216,11-02-2014,1,31,1,1,0,-2.50426272,2,60,100000,0,0
50704,27-02-2014,0,54,0,0,0,-1.95954889,0,60,16000,0,0
20846,28-01-2014,0,55,0,0,0,-2.45414221,1,40,24000,1,0
4313,10-01-2014,0,34,0,0,0,-1.97597703,3,80,20000,0,0
10715,18-01-2014,1,33,1,1,0,-1.78293955,2,40,40000,0,0
66697,15-03-2014,0,54,0,0,0,-2.24333354,1,50,12000,0,0
52535,01-03-2014,0,24,0,0,0,-2.21321301,0,50,28000,1,0
8665,16-01-2014,1,37,1,0,0,-1.61870048,2,40,14000,0,0
41457,18-02-2014,1,43,1,0,0,-2.73098688,3,50,50000,0,0
68625,17-03-2014,1,28,1,1,0,-1.93936956,5,80,55000,0,0
69857,18-03-2014,1,59,1,1,1,-1.85147333,0,80,100000,1,0
12665,20-01-2014,1,56,1,1,0,-2.04670242,4,80,50000,1,0
93767,10-04-2014,1,26,0,0,0,-1.85679913,2,60,50000,0,0
76088,24-03-2014,0,50,0,0,0,-2.28202373,0,50,15000,0,0
75548,23-03-2014,1,33,0,0,0,-1.7349332999999998,0,80,42000,1,0
1202,05-01-2014,1,33,0,0,0,-1.82038493,1,40,18000,0,0
54014,03-03-2014,0,51,1,0,0,-0.91840036,3,50,5900,0,0
90849,07-04-2014,1,57,0,0,1,-2.24561583,13,60,17000,1,1
104274,22-04-2014,0,49,0,0,0,-1.81056272,2,80,70000,1,0
68261,17-03-2014,0,49,0,0,0,-2.53245586,1,50,20000,0,0
31147,07-02-2014,0,59,0,0,0,-1.47187056,2,60,35000,0,0
46315,22-02-2014,1,36,0,0,0,-1.77526279,1,80,18000,1,0
67943,17-03-2014,0,37,0,0,0,-1.42928461,1,40,30000,0,0
1179,05-01-2014,1,23,1,0,0,-2.14442456,2,60,40000,0,0
55959,04-03-2014,1,41,1,1,0,-2.18228941,4,50,280000,0,0
92961,09-04-2014,0,32,1,1,0,-2.16476019,2,60,36000,0,0
11852,19-01-2014,0,28,0,0,0,-2.01090047,5,80,110000,1,0
11216,18-01-2014,0,25,0,0,0,-1.95231227,2,50,20000,0,1
100565,17-04-2014,0,35,0,0,0,-2.34191975,1,80,35000,1,0
54589,03-03-2014,1,26,1,1,1,-1.33514829,1,80,80000,0,0
17512,24-01-2014,1,45,0,0,0,-1.80343814,4,50,5000,1,0
99502,16-04-2014,0,34,0,0,1,-1.87644324,3,60,26000,0,0
72883,20-03-2014,1,32,0,0,1,-2.16675459,1,50,18000,0,1
74768,22-03-2014,1,42,1,1,0,-1.52642194,4,70,70000,0,0
715,04-01-2014,0,34,1,1,0,-2.00263729,0,80,40000,0,0
93578,09-04-2014,0,30,1,1,1,-1.96061388,2,60,80000,0,0
21179,28-01-2014,1,34,0,0,1,-1.3859585,4,40,50000,0,1
74048,21-03-2014,0,60,0,0,0,-2.05228789,3,50,9100,0,0
59925,09-03-2014,0,33,1,1,0,-2.36871166,5,50,80000,0,0
37425,13-02-2014,1,26,1,0,0,-2.0430449,1,50,36000,0,0
76419,24-03-2014,0,58,0,0,0,-2.73812587,0,40,14000,0,0
96415,12-04-2014,0,27,0,0,0,-2.28077041,3,50,35000,0,0
12305,20-01-2014,1,21,0,0,0,-0.77375247,0,50,30000,0,0
58451,06-03-2014,1,34,1,1,0,-2.12100496,1,70,60000,1,0
58689,07-03-2014,0,23,0,0,0,-1.84989139,0,50,25000,0,0
68029,17-03-2014,0,41,0,0,0,-2.02692753,2,60,25000,0,0
98687,15-04-2014,1,47,0,0,1,-2.68199986,0,80,37000,0,0
22054,29-01-2014,1,48,0,0,0,-1.68560891,0,80,13000,0,0
109078,29-04-2014,0,46,0,0,0,-2.3009982000000004,4,80,40000,1,0
69192,17-03-2014,0,21,0,0,0,-2.19768523,1,80,25000,0,0
55120,04-03-2014,1,23,0,0,0,-1.52642194,3,80,150000,1,0
88290,04-04-2014,1,37,0,0,0,-1.37034571,3,60,80000,0,0
55002,04-03-2014,0,34,0,0,0,-2.25766449,2,40,15000,0,0
71044,19-03-2014,1,35,0,0,0,-2.1042109,2,40,30000,0,1
10302,17-01-2014,1,23,0,0,0,-1.83415518,0,70,50000,0,0
19076,26-01-2014,0,29,0,0,1,-1.53995733,0,60,15000,0,0
84951,01-04-2014,1,27,1,1,2,-1.12188994,12,40,30000,0,1
104076,22-04-2014,0,58,0,0,0,-2.20646258,1,50,10600,0,0
95569,11-04-2014,0,48,0,0,0,-2.3774841,3,50,15000,0,0
89778,06-04-2014,1,44,1,1,0,-1.47282605,0,80,150000,1,0
96842,14-04-2014,0,33,1,1,0,-1.04696376,6,40,43000,0,0
25674,01-02-2014,0,24,0,0,0,-1.71787089,3,50,30000,0,0
84922,01-04-2014,0,44,0,0,0,-2.16225028,0,40,20000,0,0
23069,30-01-2014,0,21,0,0,0,-1.87728748,0,80,28000,0,0
9654,17-01-2014,0,48,0,0,1,-1.62637933,15,60,45000,1,0
49306,26-02-2014,0,39,0,0,0,-1.93846143,3,50,22000,0,0
38464,14-02-2014,0,42,0,0,1,-1.52157506,0,50,65000,1,0
38552,14-02-2014,0,36,0,0,0,-2.81574998,2,40,20000,0,0
83971,01-04-2014,1,25,0,0,0,-0.70027915,0,60,50000,0,1
15374,22-01-2014,0,52,0,0,0,-1.56273507,3,50,26000,0,0
86559,03-04-2014,1,51,1,1,0,-1.73026322,4,50,70000,0,0
88794,05-04-2014,1,39,0,0,0,-2.29348528,3,40,12000,0,0
85,02-01-2014,0,64,0,0,0,-1.76914169,0,80,100000,1,0
12923,20-01-2014,1,32,0,0,0,-1.74754331,1,50,20000,0,1
30240,06-02-2014,1,30,0,0,0,-1.60359131,4,50,65000,0,0
46358,22-02-2014,1,34,1,0,0,-1.941644,1,80,80000,0,0
4745,11-01-2014,0,59,0,0,1,-1.42316869,0,50,12000,0,1
48184,25-02-2014,0,44,0,0,0,-2.11643236,0,50,17000,0,0
12017,19-01-2014,0,27,1,1,0,-1.96629779,6,50,32000,0,0
82382,30-03-2014,0,27,0,0,1,-1.83405371,3,70,35000,0,0
109167,29-04-2014,1,34,1,1,1,-2.07262249,0,50,35000,0,0
14591,22-01-2014,1,31,0,0,0,-1.96240362,2,70,110000,1,0
65184,14-03-2014,0,44,0,0,0,-1.39716233,1,70,35000,0,0
9724,17-01-2014,0,40,0,0,0,-1.06907148,4,40,31000,0,0
62053,11-03-2014,0,32,0,0,0,-1.92082293,2,50,40000,0,0
14993,22-01-2014,0,42,0,0,0,-2.55649467,4,40,22000,0,0
69544,18-03-2014,1,50,0,0,0,-2.55362132,0,60,17000,0,0
97936,15-04-2014,1,26,1,0,0,-1.88695232,1,60,30000,1,1
82513,30-03-2014,0,56,1,0,0,-1.44516566,0,70,40000,1,0
1255,05-01-2014,1,29,0,0,0,-2.27503387,1,60,20000,0,0
17440,24-01-2014,0,37,1,1,0,-2.17033366,0,40,65000,0,0
81256,29-03-2014,1,55,0,0,0,-1.5788822,1,70,30000,0,0
65703,14-03-2014,0,60,1,1,0,-2.47175545,1,50,13000,0,0
49975,26-02-2014,0,35,0,0,0,-1.861366,2,70,70000,0,0
59485,08-03-2014,1,39,1,1,0,-1.54170682,2,50,900000,1,0
45334,21-02-2014,1,51,0,0,0,-0.97230022,6,80,200000,1,0
5244,11-01-2014,1,41,1,0,0,-1.7447152,1,50,35000,0,1
1353,05-01-2014,1,40,0,0,0,-1.63704178,10,80,100000,1,0
52505,01-03-2014,0,30,0,0,1,-0.78200992,4,60,15000,0,1
79179,27-03-2014,0,25,0,0,0,-1.1873453,3,40,18500,0,1
32677,08-02-2014,0,31,0,0,1,-1.7811096999999998,2,80,38000,0,0
80807,28-03-2014,0,65,0,0,0,-2.05801952,2,40,7000,0,0
60268,09-03-2014,0,44,0,0,0,-2.25619998,0,50,7000,0,0
100870,18-04-2014,1,48,1,0,0,-2.80703106,0,50,18000,0,0
91377,07-04-2014,0,21,0,0,1,-1.30184138,2,50,35000,1,1
11622,19-01-2014,0,42,0,0,1,-1.38623899,3,50,60000,0,0
20753,28-01-2014,0,50,0,0,0,-1.7648646,0,80,50000,1,0
6264,13-01-2014,1,25,1,1,2,-1.6060433,4,40,47800,0,0
17271,24-01-2014,0,39,1,1,0,-1.66863138,3,40,60000,0,1
65709,14-03-2014,0,29,0,0,0,-1.99844269,3,70,52000,0,0
25079,31-01-2014,0,34,0,0,0,-1.84321814,4,50,16000,0,0
98331,15-04-2014,0,47,0,0,1,-1.61405263,13,80,60000,1,1
46688,23-02-2014,1,36,0,0,0,-1.27816998,5,70,30000,1,0
109535,30-04-2014,1,52,1,0,0,-1.73228424,1,60,12800,1,0
58134,06-03-2014,0,28,1,0,0,-2.08126721,3,60,21000,0,0
65147,14-03-2014,1,53,1,1,0,-2.44541463,1,80,80000,0,0
93549,09-04-2014,0,25,0,0,1,-1.31426787,4,80,20000,0,0
66751,15-03-2014,0,36,0,0,0,-2.7804409,0,80,18000,0,0
53827,03-03-2014,1,61,1,1,0,-2.29966161,0,40,25000,0,0
26478,02-02-2014,0,49,1,1,0,-2.0903845000000003,3,60,47000,0,0
38816,15-02-2014,1,28,0,0,0,-2.38123325,1,50,30000,0,0
102832,21-04-2014,0,46,0,0,0,-2.54589172,6,50,10000,0,0
19629,27-01-2014,1,41,1,1,1,-1.62778387,3,60,45000,1,0
3449,09-01-2014,1,26,0,0,0,-2.2729409,5,80,65000,0,0
8293,15-01-2014,1,31,1,1,0,-1.89111611,1,70,100000,1,0
37394,13-02-2014,1,29,1,0,0,-1.80216659,1,60,24000,0,0
29582,05-02-2014,1,28,0,0,1,-1.60254694,2,50,55000,0,0
22688,29-01-2014,1,45,1,0,0,-1.87778528,0,80,40000,0,0
18346,25-01-2014,1,26,0,0,2,-0.90180021,5,80,35000,1,0
43703,20-02-2014,0,39,1,0,0,-1.56279805,2,70,30000,0,0
13604,21-01-2014,1,28,0,0,1,-0.90682172,2,70,30000,0,1
110122,30-04-2014,0,63,0,0,0,-2.39057717,1,20,9500,0,1
18909,26-01-2014,1,26,0,0,0,-2.02410005,2,50,45000,0,0
76759,24-03-2014,0,50,0,0,0,-2.37873376,1,50,18000,0,1
101575,18-04-2014,0,45,0,0,0,-1.84662929,0,60,7000,0,0
98532,15-04-2014,0,24,0,0,0,-1.9805875,0,80,27000,0,0
43062,19-02-2014,0,25,1,0,2,-2.22500363,3,50,22000,0,1
97398,14-04-2014,1,32,1,1,0,-2.21699436,3,40,60600,0,0
8015,15-01-2014,1,61,0,0,0,-1.92082293,0,60,10000,0,0
94866,11-04-2014,1,48,1,0,0,-1.94963368,2,40,22000,0,0
80799,28-03-2014,1,42,0,0,1,-1.92466096,4,40,45000,0,0
65447,14-03-2014,0,57,0,0,0,-1.60597421,2,60,8000,0,1
92746,09-04-2014,0,30,0,0,0,-2.07360523,1,60,25000,1,0
9398,16-01-2014,1,36,1,1,0,-3.04854569,0,70,240000,0,0
106126,25-04-2014,0,48,0,0,2,-1.95117079,1,40,15000,0,1
67152,16-03-2014,0,45,1,0,0,-2.14864851,0,80,23000,0,0
47684,24-02-2014,1,31,1,1,0,-1.58819438,5,50,65000,0,0
18236,25-01-2014,0,42,1,1,0,-2.60382726,1,80,30000,0,0
61687,11-03-2014,1,30,0,0,0,-2.33841837,0,80,50000,1,0
18508,26-01-2014,0,28,0,0,5,-1.42286862,1,80,20000,0,0
59952,09-03-2014,1,25,1,0,0,-1.99344617,1,60,35000,0,0
87916,04-04-2014,0,45,0,0,0,-1.92545644,0,60,25000,0,1
33679,10-02-2014,1,53,0,0,0,-1.23712605,0,50,30000,1,1
60389,09-03-2014,0,67,0,0,0,-1.84432118,3,60,6300,0,0
6411,13-01-2014,0,41,0,0,2,-1.91837471,4,80,70000,0,0
41865,18-02-2014,0,53,0,0,0,-2.57758487,3,80,45000,0,0
104785,23-04-2014,1,41,1,0,0,-3.10938901,0,50,20000,0,0
50142,27-02-2014,0,62,0,0,0,-2.41324699,2,50,11000,0,0
99968,17-04-2014,0,32,0,0,0,-2.84305768,0,40,18000,0,0
36463,12-02-2014,0,25,0,0,3,-0.72684554,0,50,12000,0,0
57279,05-03-2014,0,40,1,0,0,-1.85461692,3,50,70000,0,0
95641,11-04-2014,0,43,0,0,0,-2.3614717,3,50,23000,0,0
67930,17-03-2014,1,57,1,0,0,-1.96801251,1,40,50000,0,0
59134,07-03-2014,0,44,0,0,1,-1.61290936,3,60,19000,0,0
94729,11-04-2014,0,25,0,0,1,-1.7286956999999998,0,80,11000,1,0
13375,21-01-2014,0,59,0,0,0,-1.08728696,1,50,9000,0,0
18091,25-01-2014,1,37,0,0,3,-1.03342031,3,80,100000,1,0
54785,03-03-2014,1,31,0,0,2,-1.33200919,4,50,27000,0,0
41274,17-02-2014,0,29,1,1,0,-2.44723899,2,40,20000,0,0
32749,09-02-2014,1,33,1,1,0,-1.30511682,1,80,250000,0,1
